row_index,SOURCE_PRIOR
23938,0.020664763
23939,0.0006827279
23940,0.044242717
23941,0.67986846
23942,0.74092877
23943,0.22091696
23944,0.71507937
23945,0.42509276
23946,0.0950575
23947,0.08284977
23948,0.83110493
23949,0.4412508
23950,0.00035970937
23951,0.10362331
23952,0.24984522
23953,0.07754895
23954,0.0012761392
23955,0.009225162
23956,0.05243499
23957,0.03911542
23958,0.000734349
23959,0.019883296
23960,0.0003173562
23961,0.051825583
23962,0.07792138
23963,0.030918974
23964,0.027234886
23965,0.49693328
23966,0.024245583
23967,0.7393391
23968,0.07016714
23969,0.72025424
23970,0.0011007605
23971,0.19451793
23972,0.51958597
23973,0.75349826
23974,0.0020521856
23975,0.293874
23976,0.2885635
23977,0.005805813
23978,0.6129092
23979,0.72554713
23980,0.61596096
23981,0.3212277
23982,0.0007604884
23983,0.06997386
23984,0.5705515
23985,0.6916812
23986,0.13169095
23987,0.001108196
23988,0.07360977
23989,0.08366207
23990,0.00085784047
23991,0.0005560351
23992,0.21418646
23993,0.3853318
23994,0.4096163
23995,0.6906088
23996,0.079772525
23997,0.00047034188
23998,0.22029169
23999,0.002497594
24000,0.21509287
24001,0.61630195
24002,0.53254235
24003,0.0070995353
24004,0.5070864
24005,0.0005961698
24006,0.6857406
24007,0.07134235
24008,0.0106602125
24009,0.054823913
24010,0.25949365
24011,0.026214648
24012,0.018256191
24013,0.38472795
24014,0.0056779953
24015,0.004594662
24016,0.005834558
24017,0.45235053
24018,0.07932732
24019,0.01976682
24020,0.3461953
24021,0.28464478
24022,0.7993251
24023,0.0003340542
24024,0.00065653573
24025,0.08951505
24026,0.0014662696
24027,0.045780964
24028,0.24880235
24029,0.49518457
24030,0.45237273
24031,0.0014344093
24032,0.00033291947
24033,0.005894904
24034,0.18570891
24035,0.15694495
24036,0.2836707
24037,0.06487818
24038,0.7237287
24039,0.39841828
24040,0.61822283
24041,0.74680877
24042,0.00064465235
24043,0.000924846
24044,0.0099126985
24045,0.04826974
24046,0.02327327
24047,0.012704195
24048,0.00088959804
24049,0.28147757
24050,0.7493552
24051,0.66210824
24052,0.00054320414
24053,0.02907387
24054,0.00042189108
24055,0.24102664
24056,0.3334551
24057,0.73473144
24058,0.42727628
24059,0.024624268
24060,0.5121283
24061,0.29654092
24062,0.21908014
24063,0.008155825
24064,0.21087083
24065,0.005792959
24066,0.0031767227
24067,0.0003357499
24068,0.00057719374
24069,0.085736185
24070,0.8817827
24071,0.06730908
24072,0.8420699
24073,0.016852882
24074,0.13970824
24075,0.03621359
24076,0.036006328
24077,0.09856788
24078,0.29191542
24079,0.035554767
24080,0.6936966
24081,0.09188647
24082,0.661091
24083,0.2413108
24084,0.05277711
24085,0.031825427
24086,0.0173813
24087,0.5115868
24088,0.05730759
24089,0.025511865
24090,0.005438738
24091,0.00039628404
24092,0.08359857
24093,0.06524807
24094,0.8244095
24095,0.43214622
24096,0.37878415
24097,0.4035561
24098,0.2516575
24099,0.003546724
24100,0.0030697896
24101,0.012227876
24102,0.07571888
24103,0.16188996
24104,0.0004607921
24105,0.00033335554
24106,0.00035846297
24107,0.52786124
24108,0.023456277
24109,0.041543175
24110,0.06489078
24111,0.68071234
24112,0.0008794479
24113,0.007916269
24114,0.46317768
24115,0.00042337543
24116,0.17038989
24117,0.86427593
24118,0.66561157
24119,0.098234504
24120,0.0030615944
24121,0.29856822
24122,0.0004262044
24123,0.85571754
24124,0.8425953
24125,0.0058812555
24126,0.28043208
24127,0.016189877
24128,0.06311989
24129,0.77456176
24130,0.20120108
24131,0.030791923
24132,0.82645196
24133,0.0013260494
24134,0.00038689855
24135,0.17700113
24136,0.059055705
24137,0.0008829986
24138,0.0522063
24139,0.15983348
24140,0.71995294
24141,0.00035969928
24142,0.007709951
24143,0.06488172
24144,0.084117964
24145,0.0032397807
24146,0.6665721
24147,0.009220846
24148,0.0003422324
24149,0.32593808
24150,0.19342518
24151,0.18313232
24152,0.0075492794
24153,0.0005028942
24154,0.51360023
24155,0.30827385
24156,0.014869919
24157,0.07430835
24158,0.03374978
24159,0.24109897
24160,0.07012258
24161,0.019273298
24162,0.0004346339
24163,0.17773727
24164,0.0064083925
24165,0.0659037
24166,0.030759284
24167,0.00065617665
24168,0.8234585
24169,0.0065607405
24170,0.15256429
24171,0.051584564
24172,0.0033758893
24173,0.0003842888
24174,0.27151012
24175,0.21124272
24176,0.17896685
24177,0.0019540242
24178,0.006101515
24179,0.00070642325
24180,0.0064294385
24181,0.062193494
24182,0.031863138
24183,0.019575935
24184,0.051473368
24185,0.29994273
24186,0.059083425
24187,0.4386242
24188,0.029542213
24189,0.0006490244
24190,0.00029123487
24191,0.006368488
24192,0.017840369
24193,0.057044316
24194,0.5020116
24195,0.3982723
24196,0.03176274
24197,0.0028238862
24198,0.74911916
24199,0.09118016
24200,0.3620242
24201,0.014197874
24202,0.0054882183
24203,0.035124622
24204,0.6259252
24205,0.0030593264
24206,0.12250197
24207,0.57934296
24208,0.0024606686
24209,0.033234295
24210,0.019228946
24211,0.018673934
24212,0.0038169385
24213,0.35943747
24214,0.59263235
24215,0.002129758
24216,0.0005873638
24217,0.7427166
24218,0.005289957
24219,0.46410114
24220,0.30726662
24221,0.0011275678
24222,0.00053526205
24223,0.4152325
24224,0.3437264
24225,0.11555918
24226,0.0682144
24227,0.2142752
24228,0.003193541
24229,0.0005634266
24230,0.082294926
24231,0.61623627
24232,0.037842892
24233,0.00031729895
24234,0.09195164
24235,0.7983004
24236,0.6211356
24237,0.016889352
24238,0.0006348987
24239,0.06434894
24240,0.08827738
24241,0.04518071
24242,0.07770099
24243,0.06417678
24244,0.033986315
24245,0.026631415
24246,0.031763893
24247,0.44175738
24248,0.0014426932
24249,0.015249355
24250,0.0011429412
24251,0.8623029
24252,0.0013537857
24253,0.03243448
24254,0.018675275
24255,0.10646973
24256,0.12362467
24257,0.0006497132
24258,0.8666464
24259,0.0382857
24260,0.22212389
24261,0.85948336
24262,0.0013826168
24263,0.008539322
24264,0.0005826795
24265,0.0042685033
24266,0.5509338
24267,0.24149688
24268,0.0025211573
24269,0.0058565014
24270,0.13244092
24271,0.00037949163
24272,0.05496599
24273,0.0056570387
24274,0.0021968714
24275,0.13918535
24276,0.043565005
24277,0.007470508
24278,0.84173024
24279,0.0007494596
24280,0.00037608726
24281,0.44892043
24282,0.00037400058
24283,0.10063414
24284,0.6307615
24285,0.0056260047
24286,0.00060482946
24287,0.4076783
24288,0.008732676
24289,0.09544073
24290,0.14210385
24291,0.032132525
24292,0.000871488
24293,0.7650272
24294,0.00042370387
24295,0.6506151
24296,0.00031657153
24297,0.046346202
24298,0.31645313
24299,0.06093808
24300,0.00037280068
24301,0.0011211225
24302,0.08349766
24303,0.025681848
24304,0.0010482555
24305,0.6556318
24306,0.00036628853
24307,0.0062412545
24308,0.091962874
24309,0.0028071594
24310,0.005956552
24311,0.0008798965
24312,0.02534833
24313,0.6268823
24314,0.29548883
24315,0.0068337335
24316,0.0008177223
24317,0.62025803
24318,0.074390285
24319,0.08297661
24320,0.85305786
24321,0.056273203
24322,0.018780174
24323,0.077388056
24324,0.05230359
24325,0.0011547714
24326,0.00060278527
24327,0.028045734
24328,0.21263106
24329,0.24006692
24330,0.32468337
24331,0.00096046075
24332,0.03321607
24333,0.42208895
24334,0.020926634
24335,0.019646015
24336,0.75998914
24337,0.00954753
24338,0.006003946
24339,0.021309186
24340,0.19873182
24341,0.0006387499
24342,0.63134557
24343,0.14663675
24344,0.007374062
24345,0.0031499348
24346,0.006315097
24347,0.8285316
24348,0.0013407737
24349,0.0010764654
24350,0.005968974
24351,0.5828585
24352,0.02876991
24353,0.6412574
24354,0.010071954
24355,0.58863306
24356,0.034284104
24357,0.023193125
24358,0.5245065
24359,0.019520933
24360,0.03341827
24361,0.02814499
24362,0.3786098
24363,0.0005301254
24364,0.033211216
24365,0.010752901
24366,0.0062534213
24367,0.11882643
24368,0.0026398883
24369,0.07660704
24370,0.65853614
24371,0.10734364
24372,0.12636438
24373,0.2126122
24374,0.21986575
24375,0.49511224
24376,0.6833793
24377,0.00089194655
24378,0.6351097
24379,0.84349346
24380,0.1039145
24381,0.5904859
24382,0.00075205305
24383,0.01302118
24384,0.49438724
24385,0.83221847
24386,0.034247477
24387,0.06167671
24388,0.0004206216
24389,0.20510492
24390,0.08375615
24391,0.098910294
24392,0.020864218
24393,0.27704644
24394,0.38001412
24395,0.72653353
24396,0.12928152
24397,0.045215946
24398,0.00046900864
24399,0.027142113
24400,0.005584278
24401,0.0007638089
24402,0.23059173
24403,0.0012604722
24404,0.0005775894
24405,0.031258516
24406,0.649989
24407,0.7055677
24408,0.42240208
24409,0.070382185
24410,0.12056036
24411,0.0037522442
24412,0.030757844
24413,0.03007206
24414,0.67068064
24415,0.67032856
24416,0.23890054
24417,0.005768415
24418,0.0051326468
24419,0.05050539
24420,0.25816843
24421,0.040604588
24422,0.059146535
24423,0.00057944295
24424,0.06814228
24425,0.06996164
24426,0.73846805
24427,0.082899526
24428,0.00041799777
24429,0.055481534
24430,0.06006049
24431,0.03638842
24432,0.00075705635
24433,0.028511535
24434,0.03739495
24435,0.77518207
24436,0.0011951684
24437,0.044957966
24438,0.012269208
24439,0.025595749
24440,0.2473849
24441,0.030082976
24442,0.38928857
24443,0.55953777
24444,0.2853244
24445,0.028928557
24446,0.11893244
24447,0.042777974
24448,0.83158624
24449,0.76634
24450,0.00048786783
24451,0.026766276
24452,0.4732201
24453,0.0003296929
24454,0.07902838
24455,0.07559784
24456,0.6333292
24457,0.10752742
24458,0.06406798
24459,0.5048741
24460,0.032330826
24461,0.020867068
24462,0.011105726
24463,0.09273293
24464,0.0027381717
24465,0.16243616
24466,0.0005591429
24467,0.08593021
24468,0.21360362
24469,0.1764529
24470,0.00093131734
24471,0.0009710222
24472,0.2113692
24473,0.0004888402
24474,0.05536325
24475,0.009136861
24476,0.08441101
24477,0.045628812
24478,0.26745415
24479,0.7066091
24480,0.039106663
24481,0.052021287
24482,0.365815
24483,0.00062216667
24484,0.061047304
24485,0.033176698
24486,0.22115426
24487,0.033636346
24488,0.031039778
24489,0.7622135
24490,0.26636705
24491,0.02104265
24492,0.4715765
24493,0.0003589028
24494,0.103576615
24495,0.0006926053
24496,0.24070366
24497,0.14687987
24498,0.05342291
24499,0.033819743
24500,0.08102332
24501,0.311342
24502,0.009174746
24503,0.0004863302
24504,0.03225615
24505,0.3370897
24506,0.0026546502
24507,0.0009595517
24508,0.33652812
24509,0.0014922628
24510,0.00037023443
24511,0.0006628806
24512,0.07953504
24513,0.033570796
24514,0.006022993
24515,0.01306594
24516,0.053472072
24517,0.00067408284
24518,0.0049836626
24519,0.009995049
24520,0.04470941
24521,0.00034516962
24522,0.47264376
24523,0.7340639
24524,0.3863989
24525,0.41379136
24526,0.0056847264
24527,0.64229286
24528,0.25826073
24529,0.090734586
24530,0.4536627
24531,0.09224568
24532,0.00041962945
24533,0.43142954
24534,0.04172508
24535,0.72755116
24536,0.002910344
24537,0.6353957
24538,0.16640273
24539,0.008908279
24540,0.00032426504
24541,0.20627499
24542,0.729633
24543,0.002735819
24544,0.27810588
24545,0.7447165
24546,0.024277057
24547,0.8457216
24548,0.57125837
24549,0.031622253
24550,0.0005946741
24551,0.0006260864
24552,0.021499729
24553,0.41784686
24554,0.26909065
24555,0.07788434
24556,0.45864138
24557,0.24182832
24558,0.020096982
24559,0.0095126005
24560,0.038698446
24561,0.6321515
24562,0.68145204
24563,0.006530983
24564,0.7252946
24565,0.005396017
24566,0.0013919424
24567,0.17292966
24568,0.00085869926
24569,0.07682442
24570,0.0005889904
24571,0.27648187
24572,0.009815851
24573,0.2759294
24574,0.0007857873
24575,0.19788595
24576,0.033626962
24577,0.15852201
24578,0.0173082
24579,0.1580915
24580,0.6096171
24581,0.010054846
24582,0.24842624
24583,0.14627536
24584,0.49298134
24585,0.0077424766
24586,0.07064655
24587,0.4638276
24588,0.08382852
24589,0.0072774985
24590,0.008641673
24591,0.07708539
24592,0.64172405
24593,0.0055857673
24594,0.24417594
24595,0.88931894
24596,0.008140055
24597,0.0058118016
24598,0.09644977
24599,0.29027298
24600,0.04337517
24601,0.000721946
24602,0.0006496448
24603,0.82367086
24604,0.37143162
24605,0.36342984
24606,0.029690957
24607,0.82997954
24608,0.30323043
24609,0.14823273
24610,0.08753686
24611,0.10158147
24612,0.0012685843
24613,0.0004474929
24614,0.0026694692
24615,0.88444126
24616,0.60782635
24617,0.023477832
24618,0.26153392
24619,0.41800871
24620,0.038370993
24621,0.6975609
24622,0.08751966
24623,0.8438346
24624,0.567186
24625,0.008031771
24626,0.17779703
24627,0.37775183
24628,0.11933333
24629,0.5899788
24630,0.06623965
24631,0.0032838285
24632,0.8640736
24633,0.0048583723
24634,0.7179754
24635,0.0006806152
24636,0.0070293536
24637,0.73907316
24638,0.15514775
24639,0.081742056
24640,0.0061674123
24641,0.0023552391
24642,0.14900987
24643,0.748125
24644,0.27425963
24645,0.7077918
24646,0.7312308
24647,0.005794079
24648,0.15508807
24649,0.06370052
24650,0.027482862
24651,0.32272878
24652,0.6445242
24653,0.22279969
24654,0.4933912
24655,0.0023375158
24656,0.0006581589
24657,0.005449277
24658,0.00820613
24659,0.0036741397
24660,0.55621773
24661,0.0247973
24662,0.4372953
24663,0.0010052512
24664,0.0055152243
24665,0.0034025132
24666,0.07204996
24667,0.13940758
24668,0.06226381
24669,0.0010760529
24670,0.12780127
24671,0.20528734
24672,0.4020875
24673,0.25711092
24674,0.19412026
24675,0.012294626
24676,0.5089239
24677,0.104075216
24678,0.18955679
24679,0.0060014655
24680,0.6164587
24681,0.020448694
24682,0.010678611
24683,0.0007054048
24684,0.79508436
24685,0.43203443
24686,0.023939926
24687,0.0054714056
24688,0.5100913
24689,0.0005783035
24690,0.059749328
24691,0.0007020076
24692,0.11702897
24693,0.0007603111
24694,0.063208446
24695,0.02624965
24696,0.2241563
24697,0.044850033
24698,0.28637615
24699,0.045452256
24700,0.0079826135
24701,0.03545051
24702,0.06198005
24703,0.019905448
24704,0.7051941
24705,0.0004518997
24706,0.07388731
24707,0.39615518
24708,0.030275632
24709,0.786699
24710,0.03755002
24711,0.6277755
24712,0.23974434
24713,0.7094356
24714,0.00048098955
24715,0.61546683
24716,0.0004900086
24717,0.007028129
24718,0.0023743813
24719,0.0035085864
24720,0.002924403
24721,0.0024606602
24722,0.6275829
24723,0.0027661654
24724,0.6348898
24725,0.02596875
24726,0.017439833
24727,0.75508404
24728,0.006470238
24729,0.7458665
24730,0.27046472
24731,0.024941105
24732,0.62214273
24733,0.4802158
24734,0.061731298
24735,0.20630005
24736,0.14628126
24737,0.008985451
24738,0.4159914
24739,0.5029241
24740,0.80586684
24741,0.00044611152
24742,0.008830395
24743,0.27784455
24744,0.03985878
24745,0.65687543
24746,0.5143472
24747,0.0006309248
24748,0.053404354
24749,0.03561795
24750,0.8489817
24751,0.46421257
24752,0.03898249
24753,0.7882738
24754,0.022768592
24755,0.018878419
24756,0.0004117076
24757,0.050704747
24758,0.0023900387
24759,0.028959785
24760,0.0331088
24761,0.82481146
24762,0.033077195
24763,0.0785712
24764,0.0003500669
24765,0.023488846
24766,0.050405115
24767,0.009434716
24768,0.24595162
24769,0.06304364
24770,0.005702992
24771,0.0011639275
24772,0.87357837
24773,0.04410288
24774,0.00031283544
24775,0.00051308295
24776,0.49971437
24777,0.003880315
24778,0.007866143
24779,0.47996354
24780,0.020169118
24781,0.03169471
24782,0.7730681
24783,0.7226461
24784,0.00032231523
24785,0.08175207
24786,0.10801847
24787,0.73913395
24788,0.8144617
24789,0.003547307
24790,0.26496166
24791,0.09622322
24792,0.006387883
24793,0.53669965
24794,0.010616832
24795,0.058115005
24796,0.021366045
24797,0.00036998806
24798,0.0011559656
24799,0.040439375
24800,0.006185004
24801,0.24103275
24802,0.0004196262
24803,0.010384258
24804,0.038350724
24805,0.28011072
24806,0.029848326
24807,0.31833842
24808,0.45605245
24809,0.002523612
24810,0.0003295557
24811,0.0115355225
24812,0.075050674
24813,0.13943602
24814,0.048951816
24815,0.00043670012
24816,0.25741476
24817,0.04518568
24818,0.65965664
24819,0.02444188
24820,0.037338637
24821,0.00033184612
24822,0.06598734
24823,0.086142614
24824,0.0003440855
24825,0.7617655
24826,0.02365483
24827,0.31403655
24828,0.77272
24829,0.11223875
24830,0.00035124074
24831,0.025475517
24832,0.009018334
24833,0.024760392
24834,0.44587168
24835,0.68160766
24836,0.0046436503
24837,0.0011574181
24838,0.147827
24839,0.03388039
24840,0.68185383
24841,0.0006308823
24842,0.0006850888
24843,0.69533217
24844,0.26097375
24845,0.14095266
24846,0.06760382
24847,0.49881095
24848,0.042606637
24849,0.04792407
24850,0.00035427354
24851,0.7901929
24852,0.026932046
24853,0.30806676
24854,0.16764066
24855,0.052206863
24856,0.5817122
24857,0.08068694
24858,0.40696415
24859,0.0007092416
24860,0.019250948
24861,0.01966327
24862,0.019443873
24863,0.42732352
24864,0.0013475465
24865,0.08825129
24866,0.007330668
24867,0.834295
24868,0.0113639925
24869,0.16011107
24870,0.0009975447
24871,0.12447871
24872,0.022781765
24873,0.03483347
24874,0.008339677
24875,0.028636595
24876,0.073839195
24877,0.46047902
24878,0.048814077
24879,0.0013446959
24880,0.7055602
24881,0.044396322
24882,0.21450908
24883,0.010811983
24884,0.82452524
24885,0.004856388
24886,0.218721
24887,0.011049849
24888,0.002834058
24889,0.05123081
24890,0.051679336
24891,0.0035876394
24892,0.00042770227
24893,0.021654898
24894,0.61369294
24895,0.024721935
24896,0.28046632
24897,0.0007147689
24898,0.7598639
24899,0.0036099975
24900,0.00070319255
24901,0.00036044588
24902,0.03211906
24903,0.51930964
24904,0.0009628363
24905,0.32415384
24906,0.268027
24907,0.00057106896
24908,0.34507015
24909,0.00060331746
24910,0.15764016
24911,0.5007421
24912,0.009215456
24913,0.00071952
24914,0.18604334
24915,0.29112387
24916,0.37278688
24917,0.0065689334
24918,0.050026275
24919,0.08906619
24920,0.5093594
24921,0.04422929
24922,0.6634685
24923,0.70926774
24924,0.7977139
24925,0.18576379
24926,0.026795026
24927,0.21996346
24928,0.5975807
24929,0.008240705
24930,0.11497314
24931,0.07614572
24932,0.1019575
24933,0.049759906
24934,0.00086975767
24935,0.00059134123
24936,0.004889391
24937,0.00035684058
24938,0.12418884
24939,0.5997607
24940,0.004343276
24941,0.64995366
24942,0.4133497
24943,0.00044595025
24944,0.0028033475
24945,0.022887306
24946,0.24596596
24947,0.007289478
24948,0.44487244
24949,0.00042795303
24950,0.056254216
24951,0.5578164
24952,0.79580337
24953,0.70910555
24954,0.053447776
24955,0.03575059
24956,0.6726623
24957,0.026309391
24958,0.045717597
24959,0.0405657
24960,0.028513487
24961,0.23988803
24962,0.09146539
24963,0.0005424432
24964,0.051281966
24965,0.02627336
24966,0.0007613602
24967,0.6327118
24968,0.26050237
24969,0.08604581
24970,0.00833151
24971,0.2887482
24972,0.5439162
24973,0.061172318
24974,0.00869531
24975,0.00038806687
24976,0.81136656
24977,0.36107108
24978,0.24732271
24979,0.15538733
24980,0.011672997
24981,0.00036353176
24982,0.048950918
24983,0.22863647
24984,0.021150077
24985,0.091069184
24986,0.004416035
24987,0.48472995
24988,0.881935
24989,0.00078440143
24990,0.0445853
24991,0.00038127875
24992,0.06456764
24993,0.7806334
24994,0.001243589
24995,0.088108614
24996,0.030021757
24997,0.2509541
24998,0.046538644
24999,0.21346991
25000,0.019245941
25001,0.36707872
25002,0.00063493144
25003,0.04929831
25004,0.005269606
25005,0.029838916
25006,0.02654474
25007,0.0058420436
25008,0.00037234958
25009,0.044678047
25010,0.49586505
25011,0.0012431323
25012,0.107883915
25013,0.0734934
25014,0.579865
25015,0.001939231
25016,0.0061890623
25017,0.28320614
25018,0.024355248
25019,0.28313428
25020,0.0012296085
25021,0.7415907
25022,0.055969525
25023,0.13937421
25024,0.0032016956
25025,0.08237657
25026,0.026336784
25027,0.009169828
25028,0.12557265
25029,0.010141628
25030,0.08822534
25031,0.15115401
25032,0.2668167
25033,0.8123295
25034,0.14323303
25035,0.32549232
25036,0.0006624762
25037,0.036726993
25038,0.14406131
25039,0.009057321
25040,0.03610071
25041,0.05651148
25042,0.102521144
25043,0.038134612
25044,0.55040836
25045,0.00036521067
25046,0.043027278
25047,0.024494763
25048,0.065653965
25049,0.015339097
25050,0.0066942433
25051,0.6340057
25052,0.06915763
25053,0.11185531
25054,0.06609333
25055,0.03783452
25056,0.16250107
25057,0.614611
25058,0.09755583
25059,0.14490022
25060,0.092702076
25061,0.08085032
25062,0.008326344
25063,0.03128413
25064,0.005831223
25065,0.44357306
25066,0.61840355
25067,0.005824704
25068,0.54762083
25069,0.05734358
25070,0.05139006
25071,0.72689617
25072,0.00063472346
25073,0.0025598905
25074,0.0053854845
25075,0.00085179415
25076,0.0054484373
25077,0.00063807284
25078,0.027231354
25079,0.3486347
25080,0.08737
25081,0.05167519
25082,0.0037828994
25083,0.18456092
25084,0.64367676
25085,0.016126795
25086,0.23153368
25087,0.03837948
25088,0.08354138
25089,0.09247337
25090,0.7488326
25091,0.009246936
25092,0.016285753
25093,0.036523126
25094,0.5221082
25095,0.060584795
25096,0.6657075
25097,0.09587212
25098,0.037738457
25099,0.00042893752
25100,0.0007768141
25101,0.100097336
25102,0.03118833
25103,0.5173065
25104,0.03306134
25105,0.0005142087
25106,0.068090394
25107,0.05254846
25108,0.644065
25109,0.33453614
25110,0.61518556
25111,0.6556872
25112,0.7476812
25113,0.00037335287
25114,0.046253245
25115,0.034678362
25116,0.009476763
25117,0.023795947
25118,0.5995557
25119,0.044650532
25120,0.21859503
25121,0.089083515
25122,0.0059970124
25123,0.0008146819
25124,0.10018502
25125,0.0055587045
25126,0.064696
25127,0.005766145
25128,0.11040026
25129,0.3423807
25130,0.2115129
25131,0.016578775
25132,0.029538864
25133,0.022034794
25134,0.0020712619
25135,0.09750061
25136,0.417495
25137,0.7943276
25138,0.0639142
25139,0.5294739
25140,0.06785103
25141,0.029628992
25142,0.00057976064
25143,0.013635257
25144,0.00094101427
25145,0.08475871
25146,0.0066100904
25147,0.5586118
25148,0.00036140493
25149,0.30158213
25150,0.088041805
25151,0.39451542
25152,0.100273475
25153,0.0012233569
25154,0.00063007826
25155,0.029988512
25156,0.0058580004
25157,0.240495
25158,0.21719086
25159,0.3956974
25160,0.0054598292
25161,0.1608346
25162,0.038337942
25163,0.028753284
25164,0.00090193935
25165,0.00038050866
25166,0.0061168657
25167,0.55033016
25168,0.03390678
25169,0.00043359902
25170,0.041082483
25171,0.3026771
25172,0.010617716
25173,0.045242477
25174,0.40656003
25175,0.00070460496
25176,0.0009799497
25177,0.020675488
25178,0.0031140123
25179,0.0006992289
25180,0.0404587
25181,0.0551155
25182,0.0006864112
25183,0.08878891
25184,0.0024239041
25185,0.14707118
25186,0.037527822
25187,0.52224195
25188,0.41621542
25189,0.00034527772
25190,0.00099332
25191,0.043097753
25192,0.00093355105
25193,0.28519547
25194,0.0769609
25195,0.018150602
25196,0.26512364
25197,0.013221921
25198,0.026626062
25199,0.089987
25200,0.0024888907
25201,0.022838125
25202,0.10967872
25203,0.0059831105
25204,0.034427784
25205,0.84181154
25206,0.0024910523
25207,0.042359877
25208,0.046822675
25209,0.09074139
25210,0.06394429
25211,0.71359676
25212,0.10019974
25213,0.043229304
25214,0.0004968473
25215,0.40060893
25216,0.0025995725
25217,0.7494418
25218,0.005286061
25219,0.024682553
25220,0.44355288
25221,0.05406453
25222,0.0007220922
25223,0.72422063
25224,0.13582674
25225,0.028326321
25226,0.0010497893
25227,0.0061307186
25228,0.50910175
25229,0.00038066873
25230,0.13099383
25231,0.0031590604
25232,0.02754197
25233,0.02885431
25234,0.5152527
25235,0.06347124
25236,0.26572293
25237,0.10317929
25238,0.08532163
25239,0.80332965
25240,0.067936696
25241,0.8221051
25242,0.0014777887
25243,0.19262582
25244,0.00038287445
25245,0.0010106436
25246,0.0521043
25247,0.07720385
25248,0.2790584
25249,0.55726874
25250,0.61127245
25251,0.081189215
25252,0.5305214
25253,0.011549009
25254,0.8162839
25255,0.10869433
25256,0.47155777
25257,0.5232926
25258,0.2586391
25259,0.83454067
25260,0.039092015
25261,0.11468971
25262,0.0006071809
25263,0.37741417
25264,0.0011257775
25265,0.8376287
25266,0.020524152
25267,0.23851009
25268,0.022910502
25269,0.00047051796
25270,0.0052757477
25271,0.4733099
25272,0.29852986
25273,0.655465
25274,0.7002458
25275,0.12589812
25276,0.2675328
25277,0.17549828
25278,0.00071870873
25279,0.7971822
25280,0.0003841276
25281,0.04674496
25282,0.030630242
25283,0.039504755
25284,0.0010660539
25285,0.024453145
25286,0.30101568
25287,0.0022548966
25288,0.017863642
25289,0.0005838548
25290,0.3206996
25291,0.08452783
25292,0.03029255
25293,0.124043725
25294,0.0032081078
25295,0.6559146
25296,0.82137215
25297,0.25304925
25298,0.56078607
25299,0.0009849453
25300,0.20252724
25301,0.021362137
25302,0.00033315117
25303,0.0007187372
25304,0.11483829
25305,0.042996746
25306,0.25799286
25307,0.00058035477
25308,0.11872969
25309,0.6609405
25310,0.027155768
25311,0.65728295
25312,0.039116837
25313,0.6451915
25314,0.0030633025
25315,0.050743133
25316,0.543982
25317,0.057481993
25318,0.45131522
25319,0.08861651
25320,0.60215265
25321,0.13784292
25322,0.07952476
25323,0.0694223
25324,0.0016422722
25325,0.0026063407
25326,0.48458952
25327,0.39868838
25328,0.7290245
25329,0.023588507
25330,0.28050733
25331,0.30015054
25332,0.6759464
25333,0.5583347
25334,0.0012149315
25335,0.8422863
25336,0.5186391
25337,0.0008582428
25338,0.0011457374
25339,0.055469476
25340,0.22402601
25341,0.0011234133
25342,0.7179842
25343,0.0005507087
25344,0.650012
25345,0.00038321497
25346,0.0882089
25347,0.0063908314
25348,0.0032327282
25349,0.5557457
25350,0.019687122
25351,0.08468881
25352,0.04748083
25353,0.0068898425
25354,0.005429981
25355,0.02327252
25356,0.05026605
25357,0.08584308
25358,0.00061000476
25359,0.77993506
25360,0.011999974
25361,0.45429546
25362,0.08794085
25363,0.04035168
25364,0.014616877
25365,0.018190267
25366,0.04624509
25367,0.02238687
25368,0.21000807
25369,0.57558453
25370,0.8565966
25371,0.75531375
25372,0.53480685
25373,0.104239956
25374,0.6704593
25375,0.02016004
25376,0.23316646
25377,0.06261484
25378,0.028763562
25379,0.0666493
25380,0.0024442193
25381,0.0012317345
25382,0.000500281
25383,0.58386815
25384,0.33563137
25385,0.0005593951
25386,0.0005485826
25387,0.82657576
25388,0.7200253
25389,0.012557251
25390,0.03559368
25391,0.10244577
25392,0.00634917
25393,0.4586782
25394,0.59174186
25395,0.022129852
25396,0.6179403
25397,0.00067023863
25398,0.24201246
25399,0.243907
25400,0.4090376
25401,0.002684661
25402,0.08843838
25403,0.4284746
25404,0.15420553
25405,0.7045814
25406,0.051199872
25407,0.041155804
25408,0.051947992
25409,0.000540132
25410,0.2619645
25411,0.003599219
25412,0.33836287
25413,0.071979225
25414,0.03436147
25415,0.70698833
25416,0.04370314
25417,0.16862388
25418,0.00036039684
25419,0.025042275
25420,0.022094857
25421,0.101476476
25422,0.01938581
25423,0.054922808
25424,0.07416873
25425,0.020118877
25426,0.06943724
25427,0.6689745
25428,0.00049699645
25429,0.05163285
25430,0.031494394
25431,0.008199252
25432,0.3111834
25433,0.00038749955
25434,0.44530982
25435,0.7278102
25436,0.0049373796
25437,0.4701907
25438,0.07496117
25439,0.22926912
25440,0.00038980943
25441,0.015975893
25442,0.00030535727
25443,0.08340691
25444,0.2824479
25445,0.028389448
25446,0.062774695
25447,0.059160404
25448,0.071758464
25449,0.12837173
25450,0.034985043
25451,0.71102285
25452,0.34805995
25453,0.62165165
25454,0.05805229
25455,0.009311659
25456,0.3772184
25457,0.7137072
